,flight-numb,airlines-name,price,depart-airport,arrival-airport,Dep_hour,Dep_min,Arr_hour,Arr_min,Dep_Date,Dep_Month,Dep_Year,Arr_Date,Arr_Month,Arr_Year,flight-time,plane,cabin-baggage(kg),checked-baggage(kg),rank-seat-class,seat-class-type,Total_Stops,Total_Passenger
11727,VJ124,Vietjet Air,4605500.0,SGN,HAN,8,10,10,20,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11728,VJ126,Vietjet Air,4605500.0,SGN,HAN,8,45,10,55,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11729,VJ132,Vietjet Air,4605500.0,SGN,HAN,11,0,13,10,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11730,VJ134,Vietjet Air,4605500.0,SGN,HAN,12,30,14,40,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11731,VJ138,Vietjet Air,4605500.0,SGN,HAN,13,50,16,0,3,5,2024,3,5,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
11732,VJ140,Vietjet Air,4605500.0,SGN,HAN,14,40,16,50,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11733,VJ142,Vietjet Air,4605500.0,SGN,HAN,15,30,17,40,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11734,VJ148,Vietjet Air,4605500.0,SGN,HAN,16,45,18,55,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11735,VJ150,Vietjet Air,4605500.0,SGN,HAN,17,40,19,50,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11736,VJ152,Vietjet Air,4605500.0,SGN,HAN,18,15,20,25,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11737,VJ166,Vietjet Air,4605500.0,SGN,HAN,20,15,22,25,3,5,2024,3,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11738,VJ158,Vietjet Air,4605500.0,SGN,HAN,20,40,22,50,3,5,2024,3,5,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
11739,VJ160,Vietjet Air,4605500.0,SGN,HAN,21,55,0,5,3,5,2024,4,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11740,VJ162,Vietjet Air,4605500.0,SGN,HAN,22,45,0,55,3,5,2024,4,5,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
11741,VJ198,Vietjet Air,1873000.0,SGN,HAN,5,25,7,35,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11742,VJ120,Vietjet Air,1873000.0,SGN,HAN,6,0,8,10,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11743,VJ124,Vietjet Air,1873000.0,SGN,HAN,8,10,10,20,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11744,VJ126,Vietjet Air,1873000.0,SGN,HAN,8,45,10,55,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11745,VJ132,Vietjet Air,1873000.0,SGN,HAN,11,0,13,10,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11746,VJ134,Vietjet Air,1873000.0,SGN,HAN,12,30,14,40,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11747,VJ138,Vietjet Air,1873000.0,SGN,HAN,13,50,16,0,4,5,2024,4,5,2024,130,Airbus A320-100/200,7,0,economy ,i1_eco,1,1
11748,VJ140,Vietjet Air,1873000.0,SGN,HAN,14,40,16,50,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11749,VJ142,Vietjet Air,1873000.0,SGN,HAN,15,30,17,40,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11750,VJ148,Vietjet Air,1873000.0,SGN,HAN,16,45,18,55,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11751,VJ150,Vietjet Air,1873000.0,SGN,HAN,17,40,19,50,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11752,VJ152,Vietjet Air,1873000.0,SGN,HAN,18,15,20,25,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11753,VJ166,Vietjet Air,1873000.0,SGN,HAN,20,15,22,25,4,5,2024,4,5,2024,130,Airbus A321,7,0,economy ,i1_eco,1,1
11754,VJ158,Vietjet Air,1873000.0,SGN,HAN,20,40,22,50,4,5,2024,4,5,2024,130,Airbus A320-100/200,7,0,economy ,i1_eco,1,1
